"capabilityId","module","capabilityName","historicalStatus","codePresent","runtimeBound","active","reachable","consumerCount","operable","independentlyVerified","finalStatus","severity","breakpoint","evidence","recommendedAction"
"HTTP-099AD4CF8C34","SHARED PLATFORM / INFRASTRUCTURE","CaseStatusController.changeStatus — POST /api/case-status/:caseId/change","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/case-status/case-status.controller.ts:46 | project/apps/api/src/modules/case-status/case-status.module.ts:CaseStatusModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-09A0408AC49B","RECEIVABLE / ALACAK","SummaryEngineController.updateDemandedAmount — PUT /api/summary-engine/claim-item/:id/demanded-amount","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/summary-engine/summary-engine.controller.ts:62 | project/apps/api/src/modules/summary-engine/summary-engine.module.ts:SummaryEngineModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-0A00E0228D14","DEBTOR / BORÇLU","CaseDebtorController.updateCaseDebtor — PUT /api/case-debtors/:id","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/debtor/case-debtor.controller.ts:80 | project/apps/api/src/modules/debtor/debtor.module.ts:DebtorModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-0A01522AFD1A","DEBTOR / BORÇLU","DebtorController.update — PUT /api/debtors/:id","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/debtor/debtor.controller.ts:238 | project/apps/api/src/modules/debtor/debtor.module.ts:DebtorModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-0A09A41C13F4","SHARED PLATFORM / INFRASTRUCTURE","PlaybookController.getAudit — GET /api/calc/diagnostics/playbooks/:id/audit","IMPLEMENTED","true","false","false","false","0","","false","CODE_PRESENT_UNBOUND","P1","PlaybookController hiçbir production-reachable module controllers listesinde değil.","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/calc-preview/diagnostics/playbook/playbook.controller.ts:314","OWNER_REVIEW_BIND_OR_DISPOSITION"
"HTTP-0A1181DE8718","COLLECTION / TAHSİLAT","CollectionController.findByCaseId — GET /api/collections/case/:caseId","CANONICAL | IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/collection/collection.controller.ts:81 | project/apps/api/src/modules/collection/collection.module.ts:CollectionModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-0A2D9E6BA316","SHARED PLATFORM / INFRASTRUCTURE","StageTriggerController.triggerStage — POST /api/cases/:caseId/stage-trigger","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/stage-trigger/stage-trigger.controller.ts:19 | project/apps/api/src/modules/stage-trigger/stage-trigger.module.ts:StageTriggerModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-0AE716E62B91","CLIENT / MÜVEKKİL","ClientController.sendPoaReminder — POST /api/clients/:clientId/poa-reminders/send","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/client/client.controller.ts:116 | project/apps/api/src/modules/client/client.module.ts:ClientModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-0AFC7C5E803D","SHARED PLATFORM / INFRASTRUCTURE","PlaybookController.listPlaybooks — GET /api/calc/diagnostics/playbooks","IMPLEMENTED","true","false","false","false","0","","false","CODE_PRESENT_UNBOUND","P1","PlaybookController hiçbir production-reachable module controllers listesinde değil.","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/calc-preview/diagnostics/playbook/playbook.controller.ts:102","OWNER_REVIEW_BIND_OR_DISPOSITION"
"HTTP-0B001CAF007F","CLIENT / MÜVEKKİL","PortalController.markAsRead — POST /api/portal/notifications/:id/read","IMPLEMENTED | MERGED","true","true","","true","1","","false","UNKNOWN_REQUIRES_EVIDENCE","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/portal/portal.controller.ts:237 | project/apps/api/src/modules/portal/portal.module.ts:PortalModule.controllers","COLLECT_MISSING_EVIDENCE"
"HTTP-0B154D9C101D","SHARED PLATFORM / INFRASTRUCTURE","LimitationEngineController.getRulesForCaseType — GET /api/limitation-engine/rules/by-case-type","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/limitation-engine/limitation-engine.controller.ts:112 | project/apps/api/src/modules/limitation-engine/limitation-engine.module.ts:LimitationEngineModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-0B1CA08D1367","SHARED PLATFORM / INFRASTRUCTURE","CaseInstrumentController.update — PUT /api/case-instruments/:id","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/case-instrument/case-instrument.controller.ts:55 | project/apps/api/src/modules/case-instrument/case-instrument.module.ts:CaseInstrumentModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-0B28437D962E","SHARED PLATFORM / INFRASTRUCTURE","BreakGlassController.revokeGrant — POST /api/api/v1/internal-ops/break-glass/revoke","IMPLEMENTED","true","false","false","false","0","","false","CODE_PRESENT_UNBOUND","P1","BreakGlassController hiçbir production-reachable module controllers listesinde değil.","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/calc-preview/break-glass/controllers/break-glass.controller.ts:234","OWNER_REVIEW_BIND_OR_DISPOSITION"
"HTTP-0B6371E7C1A8","DEBTOR / BORÇLU","CommunicationController.getCommunicationHistory — GET /api/debtors/:debtorId/communications","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/debtor/communication.controller.ts:51 | project/apps/api/src/modules/debtor/debtor.module.ts:DebtorModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-0B7A2692644B","SHARED PLATFORM / INFRASTRUCTURE","GreetingController.upsertSpecialDay — POST /api/greetings/special-days","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/greeting/greeting.controller.ts:18 | project/apps/api/src/modules/greeting/greeting.module.ts:GreetingModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-0B7F4A3F990F","SHARED PLATFORM / INFRASTRUCTURE","CaseController.getResponsibilityHistory — GET /api/cases/:id/responsibility-history","CANONICAL | IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/case/case.controller.ts:142 | project/apps/api/src/modules/case/case.module.ts:CaseModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-0C1115B2DCE1","CLIENT / MÜVEKKİL","ClientStatementController.supersede — POST /api/client-statements/:id/supersede","MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/client-statement/client-statement.controller.ts:51 | project/apps/api/src/modules/client-statement/client-statement.module.ts:ClientStatementModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-0C642492BB85","SHARED PLATFORM / INFRASTRUCTURE","PrecautionaryOrderController.update — PUT /api/precautionary-orders/:id","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/precautionary-order/precautionary-order.controller.ts:37 | project/apps/api/src/modules/precautionary-order/precautionary-order.module.ts:PrecautionaryOrderModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-0C90DF37B1D3","CLIENT / MÜVEKKİL","ClientIntakeReviewController.reject — POST /api/client-intake-submissions/:id/reject","MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/client-intake-review/client-intake-review.controller.ts:44 | project/apps/api/src/modules/client-intake-review/client-intake-review.module.ts:ClientIntakeReviewModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-0CA7FE428D0B","UYAP CONNECTOR","TebligatController.recordPttResult — POST /api/tebligat/:id/ptt-result","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/tebligat/tebligat.controller.ts:114 | project/apps/api/src/modules/tebligat/tebligat.module.ts:TebligatModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-0D23A074F158","CLIENT / MÜVEKKİL","PortalController.getCases — GET /api/portal/cases","IMPLEMENTED | MERGED","true","true","","true","1","","false","UNKNOWN_REQUIRES_EVIDENCE","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/portal/portal.controller.ts:90 | project/apps/api/src/modules/portal/portal.module.ts:PortalModule.controllers","COLLECT_MISSING_EVIDENCE"
"HTTP-0D5AE5C5347F","SHARED PLATFORM / INFRASTRUCTURE","SeedController.seedDebtors — POST /api/seed/debtors","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/icrabot/v28-engine/v28-engine.module.ts:V28EngineModule.controllers | project/apps/api/src/modules/seed/seed.controller.ts:34 | project/apps/api/src/modules/seed/seed.module.ts:SeedModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-0DCD8F9033B0","SHARED PLATFORM / INFRASTRUCTURE","EscalationController.run — POST /api/escalation/run","MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/escalation/escalation.controller.ts:14 | project/apps/api/src/modules/escalation/escalation.module.ts:EscalationModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-0DD2F4B87930","CLIENT / MÜVEKKİL","PortalController.getFinancialDisclosures — GET /api/portal/financial-disclosures","IMPLEMENTED | MERGED","true","true","","true","1","","false","UNKNOWN_REQUIRES_EVIDENCE","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/portal/portal.controller.ts:117 | project/apps/api/src/modules/portal/portal.module.ts:PortalModule.controllers","COLLECT_MISSING_EVIDENCE"
"HTTP-0DE0C6531479","DEBTOR / BORÇLU","AddressController.deleteAddress — DELETE /api/addresses/:addressId","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/debtor/address.controller.ts:59 | project/apps/api/src/modules/debtor/debtor.module.ts:DebtorModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-0E460EEF649A","UYAP CONNECTOR","BundleController.cloneBundle — POST /api/icrabot/bundles/:id/clone","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/icrabot/bundle/bundle.controller.ts:104 | project/apps/api/src/modules/icrabot/icrabot.module.ts:IcrabotModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-0E505533BB0C","SHARED PLATFORM / INFRASTRUCTURE","CaseController.updateCaseDebtorNotification — PATCH /api/cases/:id/debtors/:caseDebtorId/notification","CANONICAL | IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/case/case.controller.ts:405 | project/apps/api/src/modules/case/case.module.ts:CaseModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-0E6EA48C6CE4","DEBTOR / BORÇLU","AddressTaskController.triggerAddressWorkflow — POST /api/address-tasks/case/:caseId/trigger-address-workflow","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/address-task/address-task.controller.ts:163 | project/apps/api/src/modules/address-task/address-task.module.ts:AddressTaskModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-0F1F42279C4F","DEBTOR / BORÇLU","DebtorController.updateQuickNote — PUT /api/debtors/case/:caseId/:caseDebtorId/note","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/debtor/debtor.controller.ts:65 | project/apps/api/src/modules/debtor/debtor.module.ts:DebtorModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-0F3625F06FD8","SHARED PLATFORM / INFRASTRUCTURE","PrecautionaryOrderController.findOne — GET /api/precautionary-orders/:id","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/precautionary-order/precautionary-order.controller.ts:21 | project/apps/api/src/modules/precautionary-order/precautionary-order.module.ts:PrecautionaryOrderModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-0F456E7C7A1C","UYAP CONNECTOR","TebligatController.determineElectronicChannel — GET /api/tebligat/electronic-channel/:tcVkn","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/tebligat/tebligat.controller.ts:287 | project/apps/api/src/modules/tebligat/tebligat.module.ts:TebligatModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-0F55DC5EC1AB","CLIENT / MÜVEKKİL","ClientAccountingController.cases — GET /api/clients/:clientId/accounting/cases","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/client-settlement/client-accounting.controller.ts:28 | project/apps/api/src/modules/client-settlement/client-settlement.module.ts:ClientSettlementModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-0FBEC3D487F4","CLIENT / MÜVEKKİL","PortalController.getUnreadCount — GET /api/portal/notifications/unread-count","IMPLEMENTED | MERGED","true","true","","true","1","","false","UNKNOWN_REQUIRES_EVIDENCE","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/portal/portal.controller.ts:227 | project/apps/api/src/modules/portal/portal.module.ts:PortalModule.controllers","COLLECT_MISSING_EVIDENCE"
"HTTP-0FE0B906B1D2","DEBTOR / BORÇLU","ThirdPartyController.getOverdueIhbarnames — GET /api/third-parties/overdue","CANONICAL | IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/debtor/debtor.module.ts:DebtorModule.controllers | project/apps/api/src/modules/debtor/third-party.controller.ts:94","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-10009FA8F8EB","SHARED PLATFORM / INFRASTRUCTURE","TemplateEngineController.previewDolandiricilik — GET /api/template-engine/dolandiricilik/case/:caseId/preview","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/template-engine/template-engine.controller.ts:777 | project/apps/api/src/modules/template-engine/template-engine.module.ts:TemplateEngineModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-104F49C58098","SHARED PLATFORM / INFRASTRUCTURE","CaseController.assignResponsiblePerson — PATCH /api/cases/:id/responsible-person","CANONICAL | IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/case/case.controller.ts:174 | project/apps/api/src/modules/case/case.module.ts:CaseModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-1099E6B90A2B","UYAP CONNECTOR","UyapController.downloadXmlFromCase — GET /api/uyap/xml/case/:caseId/download","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/uyap/uyap.controller.ts:325 | project/apps/api/src/modules/uyap/uyap.module.ts:UyapModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-10BC78F942B4","OFFICE / AVUKAT-PERSONEL","OfficeApprovalController.mine — GET /api/office-approvals/mine","MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/office-approval/office-approval.controller.ts:71 | project/apps/api/src/modules/office-approval/office-approval.module.ts:OfficeApprovalModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-10D24466E003","SHARED PLATFORM / INFRASTRUCTURE","EvidenceBundleController.getBundle — GET /api/evidence-bundles/:bundleId","IMPLEMENTED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/calc-preview/diagnostics/simulation-api/evidence-bundle.controller.ts:239 | project/apps/api/src/modules/calc-preview/diagnostics/simulation-api/simulation-api.module.ts:SimulationApiModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
"HTTP-10ED131AFDB6","SHARED PLATFORM / INFRASTRUCTURE","TemplateEngineController.previewItirazinIptali — GET /api/template-engine/itirazin-iptali/case/:caseId/preview","IMPLEMENTED | MERGED","true","true","true","true","1","","false","OPERABLE_UNVERIFIED","NONE","","project/apps/api/src/main.ts:22 | project/apps/api/src/modules/template-engine/template-engine.controller.ts:657 | project/apps/api/src/modules/template-engine/template-engine.module.ts:TemplateEngineModule.controllers","ADD_REPRESENTATIVE_L6_VERIFICATION"
